MCMC	Heritability
5394	0.945402
5395	0.885057
5396	0.979885
5397	0.712644
5398	0.91092
5399	0.867816
5400	0.954023
5401	0.658046
5402	0.91092
5403	0.890805
5404	0.951149
5405	0.847701
5406	0.962644
5407	0.948276
5408	0.91954
5409	0.813218
5410	0.91954
5411	0.954023
5412	0.971264
5413	0.965517
5414	0.931034
5415	1
5416	0.942529
5417	0.954023
5418	0.902299
5419	0.939655
5420	0.922414
5421	0.778736
5422	0.971264
5423	0.962644
5424	0.936782
5425	0.925287
5426	0.968391
5427	0.876437
5428	0.956897
5429	0.87069
5430	0.988506
5431	0.965517
5432	0.974138
5433	0.925287
5434	0.873563
5435	0.977011
5436	0.701149
5437	0.752874
5438	0.821839
5439	0.951149
5440	0.893678
5441	0.747126
5442	0.772989
5443	0.942529
5444	0.954023
5445	0.936782
5446	0.795977
5447	0.867816
5448	0.853448
5449	0.933908
5450	0.939655
5451	0.821839
5452	0.913793
5453	0.689655
5454	0.936782
5455	0.896552
5456	0.971264
5457	0.95977
5458	0.744253
5459	0.942529
5460	0.948276
5461	0.974138
5462	0.965517
5463	0.951149
5464	0.939655
5465	0.933908
5466	0.916667
5467	0.896552
5468	0.965517
5469	0.534483
5470	0.775862
5471	0.692529
5472	0.956897
5473	0.951149
5474	0.948276
5475	0.965517
5476	0.954023
5477	0.933908
5478	0.925287
5479	1
5480	0.686782
5481	0.942529
5482	0.893678
5483	0.818966
5484	0.83046
5485	0.571839
5486	0.925287
5487	0.784483
5488	0.738506
5489	0.79023
5490	0.816092
5491	0.810345
5492	0.979885
5493	0.939655
5494	0.933908
5495	0.902299
5496	0.954023
5497	0.893678
5498	0.91954
5499	0.939655
5500	0.954023
5501	0.876437
5502	0.767241
5503	0.931034
5504	0.954023
5505	0.798851
5506	0.836207
5507	0.95977
5508	0.727011
5509	0.936782
5510	0.942529
5511	0.87069
5512	0.913793
5513	0.793103
5514	0.939655
5515	0.887931
5516	0.764368
5517	0.951149
5518	0.738506
5519	0.643678
5520	0.928161
5521	0.867816
5522	0.853448
5523	0.712644
5524	0.813218
5525	0.968391
5526	0.951149
5527	0.962644
5528	0.922414
5529	0.859195
5530	0.931034
5531	0.936782
5532	0.87069
5533	0.954023
5534	0.841954
5535	0.982759
5536	0.95977
5537	0.994253
5538	0.850575
5539	0.905172
5540	0.95977
5541	0.979885
5542	0.58046
5543	0.954023
5544	0.942529
5545	0.968391
5546	0.925287
5547	0.91954
5548	0.931034
5549	0.931034
5550	0.982759
5551	0.928161
5552	0.91954
5553	0.908046
5554	0.939655
5555	0.948276
5556	0.887931
5557	0.91954
5558	0.844828
5559	0.905172
5560	0.956897
5561	0.896552
5562	0.936782
5563	0.928161
5564	0.956897
5565	0.913793
5566	0.816092
5567	0.965517
5568	0.801724
5569	0.974138
5570	0.954023
5571	0.908046
5572	0.913793
5573	0.962644
5574	0.925287
5575	0.962644
5576	0.856322
5577	0.908046
5578	0.965517
5579	0.979885
5580	0.965517
5581	0.925287
5582	0.916667
5583	0.810345
5584	0.833333
5585	0.867816
5586	0.833333
5587	0.974138
5588	0.965517
5589	0.841954
5590	0.939655
5591	0.985632
5592	0.936782
5593	0.905172
5594	0.925287
5595	0.913793
5596	0.931034
5597	0.902299
5598	0.844828
5599	0.87069
5600	0.793103
5601	0.925287
5602	0.942529
5603	0.827586
5604	0.965517
5605	1
5606	0.982759
5607	0.818966
5608	0.948276
5609	0.689655
5610	0.979885
5611	0.916667
5612	0.945402
5613	0.859195
5614	0.885057
5615	0.913793
5616	0.936782
5617	0.942529
5618	0.962644
5619	1
5620	0.856322
5621	0.968391
5622	0.95977
5623	0.954023
5624	0.813218
5625	0.91092
5626	0.979885
5627	0.95977
5628	0.933908
5629	0.890805
5630	0.994253
5631	0.83046
5632	0.87931
5633	0.977011
5634	0.928161
5635	0.979885
5636	0.948276
5637	0.965517
5638	0.922414
5639	0.945402
5640	0.931034
5641	0.95977
5642	0.928161
5643	0.853448
5644	0.971264
5645	0.890805
5646	0.95977
5647	0.893678
5648	0.896552
5649	0.761494
5650	0.965517
5651	0.965517
5652	0.936782
5653	0.887931
5654	0.887931
5655	0.83046
5656	0.936782
5657	0.945402
5658	0.83046
5659	0.864943
5660	0.948276
5661	0.965517
5662	0.985632
5663	0.91092
5664	0.91954
5665	0.816092
5666	0.683908
5667	1
5668	0.95977
5669	0.698276
5670	0.793103
5671	0.87931
5672	0.95977
5673	0.853448
5674	0.908046
5675	0.896552
5676	0.942529
5677	0.971264
5678	0.936782
5679	0.956897
5680	0.95977
5681	0.962644
5682	0.807471
5683	0.908046
5684	0.939655
5685	0.948276
5686	0.859195
5687	0.896552
5688	0.956897
5689	0.936782
5690	0.885057
5691	0.844828
5692	0.954023
5693	0.95977
5694	0.916667
5695	0.971264
5696	0.954023
5697	0.939655
5698	0.979885
5699	0.968391
5700	0.956897
5701	0.948276
5702	0.965517
5703	0.95977
5704	0.928161
5705	0.91954
5706	0.974138
5707	0.925287
5708	0.890805
5709	0.83908
5710	0.933908
5711	0.885057
5712	0.982759
5713	0.755747
5714	0.890805
5715	0.962644
5716	0.87931
5717	0.974138
5718	0.853448
5719	0.951149
5720	0.887931
5721	0.890805
5722	0.931034
5723	0.902299
5724	0.804598
5725	0.948276
5726	0.954023
5727	0.965517
5728	0.913793
5729	0.968391
5730	0.867816
5731	0.945402
5732	0.882184
5733	0.968391
5734	0.885057
5735	0.977011
5736	0.954023
5737	0.637931
5738	0.951149
5739	0.942529
5740	0.916667
5741	0.775862
5742	0.948276
5743	0.985632
5744	0.939655
5745	0.939655
5746	0.985632
5747	0.939655
5748	0.922414
5749	0.623563
5750	0.905172
5751	0.933908
5752	0.724138
5753	0.905172
5754	0.956897
5755	0.836207
5756	0.801724
5757	0.781609
5758	0.859195
5759	0.663793
5760	0.936782
5761	0.962644
5762	0.755747
5763	0.977011
5764	0.844828
5765	0.873563
5766	0.962644
5767	0.827586
5768	0.977011
5769	0.882184
5770	0.902299
5771	0.885057
5772	0.867816
5773	0.988506
5774	0.882184
5775	0.887931
5776	0.931034
5777	0.948276
5778	0.928161
5779	0.939655
5780	0.905172
5781	0.735632
5782	0.893678
5783	0.942529
5784	0.908046
5785	0.942529
5786	0.95977
5787	0.962644
5788	0.847701
5789	0.951149
5790	0.813218
5791	0.91092
5792	0.922414
5793	0.810345
5794	0.893678
5795	0.916667
5796	0.962644
5797	0.939655
5798	0.804598
5799	0.939655
5800	0.956897
5801	0.982759
5802	0.913793
5803	0.908046
5804	0.968391
5805	0.939655
5806	0.974138
5807	0.948276
5808	0.95977
5809	0.850575
5810	0.928161
5811	0.951149
5812	0.922414
5813	0.971264
5814	0.942529
5815	0.977011
5816	0.718391
5817	0.890805
5818	0.882184
5819	0.936782
5820	0.948276
5821	0.997126
5822	0.994253
5823	0.856322
5824	0.91954
5825	0.864943
5826	0.951149
5827	0.979885
5828	0.95977
5829	0.91092
5830	0.982759
5831	0.882184
5832	0.893678
5833	0.922414
5834	0.948276
5835	0.977011
5836	0.890805
5837	0.968391
5838	0.936782
5839	0.87069
5840	0.833333
5841	0.936782
5842	0.91092
5843	0.810345
5844	0.982759
5845	0.936782
5846	0.965517
5847	0.905172
5848	0.640805
5849	0.939655
5850	0.913793
5851	0.968391
5852	0.727011
5853	0.965517
5854	0.91092
5855	0.66092
5856	1
5857	0.936782
5858	0.931034
5859	0.893678
5860	0.916667
5861	0.862069
5862	0.979885
5863	0.833333
5864	0.899425
5865	0.807471
5866	0.95977
5867	0.704023
5868	0.971264
5869	0.91092
5870	0.994253
5871	0.982759
5872	0.939655
5873	0.951149
5874	0.945402
5875	0.939655
5876	0.698276
5877	0.890805
5878	0.876437
5879	0.968391
5880	0.965517
5881	0.87931
5882	0.856322
5883	0.775862
5884	0.867816
5885	0.974138
5886	0.962644
5887	0.885057
5888	0.893678
5889	0.913793
5890	0.692529
5891	0.971264
5892	0.908046
5893	0.965517
5894	0.965517
5895	0.968391
5896	0.931034
5897	0.91954
5898	0.922414
5899	0.974138
5900	0.752874
5901	0.801724
5902	0.896552
5903	0.951149
5904	0.887931
5905	0.956897
5906	0.887931
5907	0.79023
5908	0.962644
5909	0.913793
5910	0.939655
5911	0.977011
5912	0.844828
5913	0.925287
5914	0.968391
5915	0.95977
5916	0.968391
5917	0.974138
5918	0.882184
5919	0.948276
5920	0.942529
5921	0.951149
5922	0.925287
5923	0.747126
5924	0.701149
5925	0.936782
5926	0.971264
5927	0.954023
5928	0.890805
5929	0.905172
5930	0.962644
5931	0.956897
5932	0.954023
5933	0.847701
5934	0.948276
5935	0.781609
5936	0.974138
5937	0.948276
5938	0.922414
5939	0.902299
5940	0.939655
5941	0.813218
5942	0.956897
5943	0.908046
5944	0.965517
5945	0.965517
5946	0.942529
5947	0.899425
5948	0.893678
5949	0.936782
5950	0.951149
5951	0.954023
5952	0.954023
5953	0.974138
5954	0.968391
5955	0.974138
5956	0.977011
5957	0.899425
5958	0.962644
5959	0.931034
5960	0.977011
5961	0.807471
5962	0.942529
5963	0.928161
5964	0.95977
5965	0.971264
5966	0.951149
5967	0.91092
5968	0.795977
5969	0.948276
5970	0.936782
5971	0.936782
5972	0.882184
5973	0.698276
5974	0.876437
5975	0.908046
5976	0.977011
5977	0.974138
5978	0.91954
5979	0.844828
5980	0.948276
5981	0.594828
5982	0.847701
5983	0.939655
5984	0.902299
5985	0.928161
5986	0.755747
5987	0.977011
5988	0.942529
5989	0.979885
5990	0.853448
5991	0.942529
5992	0.974138
5993	0.933908
5994	0.945402
5995	0.91954
5996	0.591954
5997	0.945402
5998	0.977011
5999	0.962644
6000	0.902299
6001	0.853448
6002	0.954023
6003	0.965517
6004	0.678161
6005	0.965517
6006	0.925287
6007	0.893678
6008	0.95977
6009	0.91092
6010	0.899425
6011	0.908046
6012	0.936782
6013	0.95977
6014	0.948276
6015	0.922414
6016	0.75
6017	0.798851
6018	0.908046
6019	0.678161
6020	0.882184
6021	0.977011
6022	0.91954
6023	0.939655
6024	0.951149
6025	0.833333
6026	0.933908
6027	0.956897
6028	0.87931
6029	0.925287
6030	0.951149
6031	0.931034
6032	0.913793
6033	0.965517
6034	0.974138
6035	0.931034
6036	0.942529
6037	0.962644
6038	0.718391
6039	0.87931
6040	1
6041	0.87931
6042	0.882184
6043	0.902299
6044	0.916667
6045	0.902299
6046	0.801724
6047	0.977011
6048	0.931034
6049	0.916667
6050	0.885057
6051	0.942529
6052	0.982759
6053	0.862069
6054	0.95977
6055	0.954023
6056	0.896552
6057	0.864943
6058	0.936782
6059	0.948276
6060	0.686782
6061	0.551724
6062	0.931034
6063	0.772989
6064	0.988506
6065	0.873563
6066	0.982759
6067	0.807471
6068	0.893678
6069	0.931034
6070	0.91092
6071	0.813218
6072	0.968391
6073	0.982759
6074	0.882184
6075	0.913793
6076	0.856322
6077	0.922414
6078	0.862069
6079	0.844828
6080	0.913793
6081	0.867816
6082	0.862069
6083	0.971264
6084	0.821839
6085	0.833333
6086	0.948276
6087	0.939655
6088	0.939655
6089	0.962644
6090	0.942529
6091	0.91954
6092	0.954023
6093	0.979885
6094	0.827586
6095	0.83908
6096	0.948276
6097	0.83908
6098	0.864943
6099	0.916667
6100	0.873563
6101	0.95977
6102	0.968391
6103	0.747126
6104	0.965517
6105	0.948276
6106	0.833333
6107	0.83046
6108	0.925287
6109	0.859195
6110	0.899425
6111	0.95977
6112	0.738506
6113	0.715517
6114	0.977011
6115	0.902299
6116	0.844828
6117	0.531609
6118	0.781609
6119	0.744253
6120	0.971264
6121	0.83908
6122	0.818966
6123	0.974138
6124	0.91954
6125	0.997126
6126	0.931034
6127	0.945402
6128	0.971264
6129	0.675287
6130	0.962644
6131	0.568966
6132	0.965517
6133	0.977011
6134	0.951149
6135	0.859195
6136	0.971264
6137	0.87069
6138	0.997126
6139	0.899425
6140	0.922414
6141	0.95977
6142	0.755747
6143	0.867816
6144	0.807471
6145	0.887931
6146	0.95977
6147	0.928161
6148	0.968391
6149	0.936782
6150	0.965517
6151	0.91092
6152	0.867816
6153	0.890805
6154	0.945402
6155	0.827586
6156	0.798851
6157	0.824713
6158	0.913793
6159	0.977011
6160	0.905172
6161	0.844828
6162	0.948276
6163	0.87931
6164	0.936782
6165	0.827586
6166	0.965517
6167	0.867816
6168	0.862069
6169	0.841954
6170	0.954023
6171	0.899425
6172	0.770115
6173	0.954023
6174	0.933908
6175	0.827586
6176	0.951149
6177	0.701149
6178	0.968391
6179	0.833333
6180	0.962644
6181	0.890805
6182	0.864943
6183	0.965517
6184	0.936782
6185	0.899425
6186	0.945402
6187	0.933908
6188	0.882184
6189	0.899425
6190	0.735632
6191	0.902299
6192	0.913793
6193	0.979885
6194	0.968391
6195	0.939655
6196	0.945402
6197	0.810345
6198	0.798851
6199	0.968391
6200	0.899425
6201	0.954023
6202	0.847701
6203	0.988506
6204	0.942529
6205	0.862069
6206	0.893678
6207	0.945402
6208	0.936782
6209	0.939655
6210	0.87069
6211	0.951149
6212	0.965517
6213	0.945402
6214	1
6215	0.985632
6216	0.974138
6217	0.945402
6218	0.818966
6219	0.977011
6220	0.827586
6221	0.942529
6222	0.948276
6223	0.922414
6224	0.689655
6225	0.890805
6226	0.916667
6227	0.951149
6228	0.931034
6229	0.968391
6230	0.951149
6231	0.965517
6232	0.712644
6233	0.925287
6234	0.925287
6235	0.982759
6236	0.948276
6237	0.988506
6238	0.862069
6239	0.896552
6240	0.956897
6241	0.945402
6242	0.913793
6243	0.856322
6244	0.798851
6245	0.945402
6246	1
6247	0.951149
6248	0.974138
6249	0.890805
6250	0.83046
6251	0.818966
6252	0.931034
6253	0.91954
6254	0.948276
6255	0.985632
6256	0.931034
6257	0.893678
6258	0.988506
6259	0.925287
6260	0.962644
6261	0.882184
6262	0.948276
6263	0.902299
6264	0.988506
6265	0.916667
6266	0.859195
6267	0.91954
6268	0.916667
6269	0.968391
6270	0.965517
6271	0.948276
6272	0.850575
6273	0.896552
6274	0.824713
6275	0.643678
6276	0.925287
6277	0.931034
6278	0.962644
6279	0.942529
6280	0.83908
6281	0.982759
6282	0.931034
6283	0.908046
6284	0.974138
6285	0.856322
6286	0.873563
6287	0.876437
6288	0.954023
6289	0.948276
6290	0.936782
6291	0.887931
6292	0.971264
6293	0.979885
6294	0.902299
6295	0.890805
6296	0.847701
6297	0.968391
6298	0.928161
6299	0.755747
6300	0.922414
6301	0.956897
6302	0.977011
6303	0.977011
6304	1
6305	0.954023
6306	0.885057
6307	0.942529
6308	0.951149
6309	0.882184
6310	0.882184
6311	0.804598
6312	0.902299
6313	0.87931
6314	0.977011
6315	0.890805
6316	0.962644
6317	0.962644
6318	0.801724
6319	0.942529
6320	0.933908
6321	0.770115
6322	0.988506
6323	0.816092
6324	0.936782
6325	0.971264
6326	0.931034
6327	0.965517
6328	0.833333
6329	0.954023
6330	0.916667
6331	0.862069
6332	0.922414
6333	0.948276
6334	0.925287
6335	0.876437
6336	0.922414
6337	0.925287
6338	1
6339	0.954023
6340	0.965517
6341	0.864943
6342	0.821839
6343	0.931034
6344	0.893678
6345	0.887931
6346	0.922414
6347	0.931034
6348	0.873563
6349	0.945402
6350	0.896552
6351	0.873563
6352	0.850575
6353	0.91092
6354	0.741379
6355	0.942529
6356	0.890805
6357	0.913793
6358	0.902299
6359	0.971264
6360	0.939655
6361	0.873563
6362	0.979885
6363	0.974138
6364	0.956897
6365	0.939655
6366	0.905172
6367	0.936782
6368	0.87931
6369	0.887931
6370	0.893678
6371	0.841954
6372	0.873563
6373	0.951149
6374	0.905172
6375	0.70977
6376	0.994253
6377	0.916667
6378	0.954023
6379	0.761494
6380	0.908046
6381	0.948276
6382	0.701149
6383	0.893678
6384	0.939655
6385	0.810345
6386	0.824713
6387	0.850575
6388	0.962644
6389	0.761494
6390	0.936782
6391	0.887931
6392	0.755747
6393	0.979885
6394	0.982759
6395	0.873563
6396	0.873563
6397	1
6398	0.939655
6399	0.965517
6400	0.850575
6401	0.735632
6402	0.807471
6403	0.945402
6404	0.933908
6405	0.962644
6406	0.931034
6407	0.75
6408	0.922414
6409	0.956897
6410	0.922414
6411	0.936782
6412	0.933908
6413	0.977011
6414	0.982759
6415	0.87931
6416	0.91092
6417	0.916667
6418	0.867816
6419	0.896552
6420	0.971264
6421	0.982759
6422	0.916667
6423	0.974138
6424	0.798851
6425	0.95977
6426	0.965517
6427	0.936782
6428	0.925287
6429	0.991379
6430	0.603448
6431	0.729885
6432	0.87069
6433	0.988506
6434	0.79023
6435	0.962644
6436	0.83908
6437	0.968391
6438	0.83908
6439	0.956897
6440	0.974138
6441	0.945402
6442	0.942529
6443	0.948276
6444	0.994253
6445	0.954023
6446	0.885057
6447	0.979885
6448	0.942529
6449	0.948276
6450	0.982759
6451	0.902299
6452	0.939655
6453	0.91954
6454	0.853448
6455	0.95977
6456	0.974138
6457	0.755747
6458	0.83046
6459	0.847701
6460	0.824713
6461	0.965517
6462	0.979885
6463	0.997126
6464	0.787356
6465	0.936782
6466	0.948276
6467	0.873563
6468	0.623563
6469	0.913793
6470	0.916667
6471	0.962644
6472	0.965517
6473	0.922414
6474	0.908046
6475	0.977011
6476	0.962644
6477	0.816092
6478	0.770115
6479	0.787356
6480	0.933908
6481	0.752874
6482	0.982759
6483	0.902299
6484	0.965517
6485	0.948276
6486	0.971264
6487	0.91954
6488	0.928161
6489	0.971264
6490	0.681034
6491	0.945402
6492	0.827586
6493	0.890805
6494	0.793103
6495	0.925287
6496	0.767241
6497	0.91092
6498	0.928161
6499	0.936782
6500	0.83908
6501	0.979885
6502	0.977011
6503	0.913793
6504	0.965517
6505	0.985632
6506	0.971264
6507	0.948276
6508	0.939655
6509	0.968391
6510	0.885057
6511	0.968391
6512	0.965517
6513	0.908046
6514	0.747126
6515	0.968391
6516	0.916667
6517	0.908046
6518	0.66954
6519	0.747126
6520	0.979885
6521	0.962644
6522	1
6523	0.939655
6524	0.678161
6525	0.933908
6526	0.982759
6527	0.887931
6528	0.985632
6529	0.75
6530	0.988506
6531	0.818966
6532	0.95977
6533	0.971264
6534	1
6535	1
6536	0.721264
6537	0.675287
6538	0.770115
6539	0.982759
6540	0.873563
6541	0.951149
6542	0.956897
6543	0.95977
6544	0.956897
6545	0.945402
6546	0.79023
6547	0.977011
6548	0.70977
6549	0.942529
6550	0.979885
6551	0.882184
6552	0.890805
6553	0.95977
6554	0.962644
6555	0.956897
6556	0.91092
6557	0.893678
6558	0.956897
6559	0.816092
6560	0.91954
6561	0.689655
6562	0.908046
6563	0.827586
6564	0.956897
6565	0.91954
6566	0.948276
6567	1
6568	0.948276
6569	0.968391
6570	0.902299
6571	0.913793
6572	0.939655
6573	0.95977
6574	0.988506
6575	0.833333
6576	0.75
6577	0.979885
6578	0.977011
6579	0.913793
6580	0.979885
6581	0.939655
6582	0.813218
6583	0.818966
6584	0.913793
6585	0.867816
6586	0.534483
6587	0.87931
6588	0.948276
6589	0.971264
6590	0.962644
6591	0.974138
6592	0.933908
6593	0.974138
6594	0.83908
6595	0.948276
6596	0.988506
6597	0.890805
6598	0.925287
6599	0.908046
6600	0.902299
6601	0.824713
6602	0.617816
6603	0.793103
6604	0.951149
6605	0.991379
6606	0.971264
6607	0.948276
6608	0.91954
6609	0.902299
6610	0.853448
6611	0.942529
6612	0.942529
6613	0.95977
6614	0.954023
6615	0.887931
6616	0.893678
6617	0.867816
6618	0.844828
6619	0.833333
6620	0.916667
6621	0.862069
6622	0.962644
6623	0.862069
6624	0.936782
6625	0.954023
6626	0.951149
6627	0.971264
6628	0.939655
6629	0.867816
6630	0.853448
6631	0.956897
6632	0.862069
6633	0.778736
6634	0.876437
6635	0.942529
6636	0.913793
6637	0.859195
6638	0.95977
6639	0.962644
6640	0.908046
6641	0.951149
6642	0.956897
6643	0.91954
6644	0.91954
6645	0.922414
6646	0.882184
6647	0.977011
6648	0.887931
6649	0.971264
6650	0.732759
6651	0.833333
6652	0.968391
6653	0.908046
6654	0.859195
6655	1
6656	0.793103
6657	0.965517
6658	0.948276
6659	0.931034
6660	0.916667
6661	0.95977
6662	1
6663	0.974138
6664	0.922414
6665	0.922414
6666	0.752874
6667	0.91954
6668	0.965517
6669	0.982759
6670	0.939655
6671	0.974138
6672	0.931034
6673	0.643678
6674	0.968391
6675	0.715517
6676	0.931034
6677	0.994253
6678	0.954023
6679	0.922414
6680	0.933908
6681	0.954023
6682	0.951149
6683	0.977011
6684	0.965517
6685	0.896552
6686	0.732759
6687	0.824713
6688	0.882184
6689	0.945402
6690	0.965517
6691	0.982759
6692	0.933908
6693	0.908046
6694	0.807471
6695	0.939655
6696	0.956897
6697	0.755747
6698	0.977011
6699	0.887931
6700	0.824713
6701	0.689655
6702	0.951149
6703	0.971264
6704	0.954023
6705	0.95977
6706	0.91954
6707	0.956897
6708	0.956897
6709	0.954023
6710	0.936782
6711	0.91954
6712	0.91954
6713	0.948276
6714	0.95977
6715	0.977011
6716	0.899425
6717	0.885057
6718	0.936782
6719	0.965517
6720	0.954023
6721	0.922414
6722	0.905172
6723	0.954023
6724	0.971264
6725	0.925287
6726	0.741379
6727	0.942529
6728	0.936782
6729	0.931034
6730	0.971264
6731	0.908046
6732	0.626437
6733	0.770115
6734	0.971264
6735	0.971264
6736	0.985632
6737	0.951149
6738	0.933908
6739	0.887931
6740	0.816092
6741	0.948276
6742	0.948276
6743	0.939655
6744	0.954023
6745	0.738506
6746	0.925287
6747	0.936782
6748	0.962644
6749	0.936782
6750	1
6751	0.695402
6752	0.939655
6753	0.962644
6754	0.885057
6755	0.867816
6756	1
6757	0.982759
6758	0.971264
6759	0.87931
6760	0.942529
6761	0.942529
6762	0.942529
6763	0.807471
6764	0.721264
6765	0.942529
6766	0.956897
6767	0.91954
6768	0.974138
6769	0.95977
6770	0.965517
6771	0.712644
6772	0.942529
6773	0.727011
6774	0.824713
6775	0.887931
6776	0.902299
6777	0.91954
6778	0.804598
6779	0.954023
6780	0.91954
6781	0.83908
6782	0.971264
6783	0.977011
6784	0.951149
6785	0.95977
6786	0.954023
6787	0.850575
6788	0.813218
6789	0.994253
6790	0.965517
6791	0.977011
6792	0.939655
6793	0.899425
6794	0.922414
6795	0.965517
6796	0.824713
6797	0.954023
6798	0.942529
6799	0.899425
6800	0.95977
6801	0.853448
6802	0.885057
6803	0.982759
6804	0.928161
6805	0.982759
6806	0.945402
6807	0.968391
6808	0.87069
6809	0.913793
6810	0.931034
6811	0.856322
6812	0.721264
6813	0.856322
6814	0.933908
6815	0.968391
6816	0.951149
6817	0.942529
6818	0.836207
6819	0.899425
6820	0.905172
6821	0.977011
6822	0.893678
6823	0.971264
6824	0.913793
6825	0.979885
6826	0.954023
6827	0.954023
6828	0.933908
6829	0.979885
6830	0.867816
6831	0.954023
6832	0.666667
6833	0.939655
6834	0.853448
6835	0.853448
6836	0.979885
6837	0.971264
6838	0.859195
6839	0.954023
6840	0.867816
6841	0.873563
6842	0.936782
6843	0.945402
6844	0.936782
6845	0.836207
6846	0.933908
6847	0.692529
6848	0.566092
6849	0.942529
6850	0.931034
6851	0.646552
6852	0.968391
6853	0.954023
6854	0.91092
6855	0.87069
6856	0.798851
6857	0.991379
6858	0.933908
6859	0.908046
6860	0.948276
6861	0.965517
6862	0.977011
6863	0.772989
6864	0.936782
6865	0.954023
6866	0.974138
6867	0.922414
6868	0.908046
6869	0.968391
6870	0.833333
6871	0.885057
6872	0.939655
6873	0.933908
6874	0.850575
6875	0.965517
6876	0.908046
6877	0.974138
6878	1
6879	0.954023
6880	0.948276
6881	0.798851
6882	0.83908
6883	0.606322
6884	0.942529
6885	0.925287
6886	0.977011
6887	0.864943
6888	0.913793
6889	0.933908
6890	0.761494
6891	0.83908
6892	0.979885
6893	0.758621
6894	0.936782
6895	0.859195
6896	0.954023
6897	0.954023
6898	0.977011
6899	0.994253
6900	0.956897
6901	0.945402
6902	0.942529
6903	0.850575
6904	0.83908
6905	0.882184
6906	0.945402
6907	0.925287
6908	0.692529
6909	0.902299
6910	0.922414
6911	0.977011
6912	0.698276
6913	0.951149
6914	0.864943
6915	0.948276
6916	0.850575
6917	0.876437
6918	0.962644
6919	0.902299
6920	0.95977
6921	0.954023
6922	0.977011
6923	0.971264
6924	0.91092
6925	0.862069
6926	0.876437
6927	0.971264
6928	0.933908
6929	0.979885
6930	0.75
6931	0.962644
6932	0.922414
6933	0.899425
6934	0.95977
6935	0.942529
6936	0.954023
6937	0.908046
6938	0.853448
6939	0.971264
6940	0.821839
6941	0.853448
6942	0.833333
6943	0.916667
6944	0.824713
6945	0.922414
6946	0.942529
6947	0.738506
6948	0.951149
6949	0.956897
6950	0.95977
6951	0.922414
6952	0.942529
6953	0.942529
6954	0.859195
6955	0.965517
6956	0.956897
6957	0.942529
6958	0.988506
6959	0.922414
6960	0.982759
6961	0.95977
6962	0.962644
6963	0.962644
6964	0.517241
6965	0.925287
6966	0.91954
6967	0.933908
6968	0.844828
6969	0.908046
6970	0.902299
6971	0.968391
6972	0.965517
6973	0.971264
6974	0.905172
6975	0.882184
6976	0.974138
6977	0.931034
6978	0.936782
6979	0.706897
6980	0.931034
6981	0.948276
6982	0.936782
6983	0.844828
6984	0.965517
6985	0.778736
6986	0.968391
6987	0.867816
6988	0.977011
6989	0.916667
6990	0.936782
6991	0.712644
6992	0.979885
6993	0.91954
6994	0.971264
6995	0.971264
6996	0.729885
6997	0.738506
6998	0.692529
6999	0.936782
7000	0.916667
7001	0.925287
7002	0.971264
7003	0.954023
7004	0.939655
7005	0.850575
7006	0.974138
7007	0.87069
7008	0.928161
7009	0.942529
7010	0.836207
7011	0.95977
7012	0.948276
7013	0.945402
7014	0.850575
7015	0.752874
7016	0.91092
7017	0.982759
7018	0.95977
7019	0.954023
7020	0.968391
7021	0.95977
7022	0.974138
7023	0.908046
7024	0.821839
7025	0.678161
7026	0.939655
7027	0.899425
7028	0.70977
7029	0.968391
7030	0.928161
7031	0.922414
7032	0.887931
7033	0.83908
7034	0.933908
7035	0.925287
7036	0.899425
7037	0.95977
7038	0.893678
7039	0.893678
7040	0.951149
7041	0.821839
7042	0.695402
7043	0.876437
7044	0.939655
7045	0.95977
7046	0.916667
7047	0.979885
7048	0.859195
7049	0.979885
7050	0.95977
7051	0.922414
7052	1
7053	0.678161
7054	0.945402
7055	0.887931
7056	0.818966
7057	0.856322
7058	0.91954
7059	0.896552
7060	0.801724
7061	0.896552
7062	0.801724
7063	0.818966
7064	0.925287
7065	0.804598
7066	0.741379
7067	0.738506
7068	0.977011
7069	0.994253
7070	0.804598
7071	0.954023
7072	0.905172
7073	0.956897
7074	0.91954
7075	0.942529
7076	0.882184
7077	0.859195
7078	0.928161
7079	0.91092
7080	0.977011
7081	0.956897
7082	0.683908
7083	0.876437
7084	0.951149
7085	0.873563
7086	0.91954
7087	0.853448
7088	0.985632
7089	0.977011
7090	0.824713
7091	0.971264
7092	0.678161
7093	0.887931
7094	0.913793
7095	0.885057
7096	0.954023
7097	0.942529
7098	0.965517
7099	0.956897
7100	0.905172
7101	0.962644
7102	0.954023
7103	0.962644
7104	0.948276
7105	0.87069
7106	0.902299
7107	0.954023
7108	0.781609
7109	0.893678
7110	0.922414
7111	0.951149
7112	0.942529
7113	0.925287
7114	0.95977
7115	0.818966
7116	0.844828
7117	0.936782
7118	0.971264
7119	0.91954
7120	0.678161
7121	0.974138
7122	0.931034
7123	0.942529
7124	0.951149
7125	0.962644
7126	0.936782
7127	0.847701
7128	0.95977
7129	0.864943
7130	0.931034
7131	0.974138
7132	0.810345
7133	0.956897
7134	0.87069
7135	0.95977
7136	0.905172
7137	0.899425
7138	0.948276
7139	0.954023
7140	0.804598
7141	0.862069
7142	0.968391
7143	0.922414
7144	0.954023
7145	0.890805
7146	0.948276
7147	0.925287
7148	0.928161
7149	0.977011
7150	0.632184
