name	term	lev	seq	value
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	3	aten_0.1.m1.15275.m1	0.202732304
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	3	aten_0.1.m1.10225.m1	0.246032782
"hydrolase activity, acting on glycosyl bonds"	GO:0004553;GO:0016798	3	aten_0.1.m1.19865.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.21565.m1	0.046103096
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.30060.m1	0.002886451
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.10056.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.28326.m1	0.087176694
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.19643.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.6017.m1	-0.197327036
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.27599.m1	0.077075257
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.4682.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.12802.m1	0.016394939
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.34710.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.1467.m1	0.01785929
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.24154.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.964.m1	-0.037870814
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.1228.m1	0.049995696
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.4763.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.360.m1	-0.068066105
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.353.m1	-0.068066105
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.3332.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.36111.m1	0.310436447
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.3292.m1	0.032430211
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.12669.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.12620.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.27597.m1	0.077075257
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.24934.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.12696.m1	0
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.24134.m1	0.538961743
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.22683.m1	0.051139232
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.12649.m1	-0.010309662
"G protein-coupled receptor activity"	GO:0004930	3	aten_0.1.m1.12013.m1	0
"chromatin binding"	GO:0003682	2	aten_0.1.m1.36086.m1	-0.035700067
"chromatin binding"	GO:0003682	2	aten_0.1.m1.14533.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.21565.m1	0.046103096
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.30060.m1	0.002886451
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.10056.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.5645.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.28326.m1	0.087176694
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.27866.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.19643.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.20721.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.8151.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.1268.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.6017.m1	-0.197327036
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.27599.m1	0.077075257
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.4682.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.12802.m1	0.016394939
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.34710.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.1467.m1	0.01785929
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.24154.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.27886.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.964.m1	-0.037870814
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.1228.m1	0.049995696
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.4763.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.360.m1	-0.068066105
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.353.m1	-0.068066105
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.35526.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.3332.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.36111.m1	0.310436447
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.3292.m1	0.032430211
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.10260.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.12669.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.12620.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.27885.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.27597.m1	0.077075257
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.24934.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.12696.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.24134.m1	0.538961743
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.22683.m1	0.051139232
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.12649.m1	-0.010309662
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.12013.m1	0
"signaling receptor activity"	GO:0004888;GO:0038023;GO:0060089	2	aten_0.1.m1.12801.m1	0.016394939
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0016462;GO:0016818;GO:0016817;GO:0017111	4	aten_0.1.m1.635.m1	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0016462;GO:0016818;GO:0016817;GO:0017111	4	aten_0.1.m1.36661.m1	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0016462;GO:0016818;GO:0016817;GO:0017111	4	aten_0.1.m1.3080.m1	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0016462;GO:0016818;GO:0016817;GO:0017111	4	aten_0.1.m1.16630.m1	0
"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	GO:0016462;GO:0016818;GO:0016817;GO:0017111	4	aten_0.1.m1.34853.m1	0
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.36918.m1	0
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.29802.m1	0.01529025
"scavenger receptor activity"	GO:0005044;GO:0038024	2	aten_0.1.m1.22686.m1	0.051139232
"actin binding"	GO:0003779;GO:0008092	3	aten_0.1.m1.2588.m1	0
"actin binding"	GO:0003779;GO:0008092	3	aten_0.1.m1.28987.m1	0
"actin binding"	GO:0003779;GO:0008092	3	aten_0.1.m1.13406.m1	0
"actin binding"	GO:0003779;GO:0008092	3	aten_0.1.m1.1464.m1	0.01785929
"lipopolysaccharide binding"	GO:0001530;GO:0008289	3	aten_0.1.m1.36636.m1	0
"lipopolysaccharide binding"	GO:0001530;GO:0008289	3	aten_0.1.m1.13285.m1	0.066385928
"netrin receptor activity"	GO:0005042	3	aten_0.1.m1.27866.m1	0
"netrin receptor activity"	GO:0005042	3	aten_0.1.m1.27886.m1	0
"netrin receptor activity"	GO:0005042	3	aten_0.1.m1.27885.m1	0
"metal ion transmembrane transporter activity"	GO:0005262;GO:0015085;GO:0046873;GO:0072509	3	aten_0.1.m1.10100.m1	0.048805792
"metal ion transmembrane transporter activity"	GO:0005262;GO:0015085;GO:0046873;GO:0072509	3	aten_0.1.m1.13368.m1	0
"metal ion transmembrane transporter activity"	GO:0005262;GO:0015085;GO:0046873;GO:0072509	3	aten_0.1.m1.11169.m1	0
"metal ion transmembrane transporter activity"	GO:0005262;GO:0015085;GO:0046873;GO:0072509	3	aten_0.1.m1.15280.m1	-0.021247911
"metal ion transmembrane transporter activity"	GO:0005262;GO:0015085;GO:0046873;GO:0072509	3	aten_0.1.m1.6157.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.29654.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.36086.m1	-0.035700067
"binding"	GO:0005488	1	aten_0.1.m1.24974.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.22547.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.1362.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.26033.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.36636.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.8942.m1	-0.000978447
"binding"	GO:0005488	1	aten_0.1.m1.26338.m1	0.223716009
"binding"	GO:0005488	1	aten_0.1.m1.16220.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.26093.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.5342.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.29917.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.24431.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.12009.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.29522.m1	0.173083904
"binding"	GO:0005488	1	aten_0.1.m1.10101.m1	0.048805792
"binding"	GO:0005488	1	aten_0.1.m1.20666.m1	0.07155023
"binding"	GO:0005488	1	aten_0.1.m1.2588.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.24046.m1	0.032269261
"binding"	GO:0005488	1	aten_0.1.m1.36640.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.13159.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.5028.m1	0.244284963
"binding"	GO:0005488	1	aten_0.1.m1.12340.m1	0.202122756
"binding"	GO:0005488	1	aten_0.1.m1.30349.m1	0.392059194
"binding"	GO:0005488	1	aten_0.1.m1.32962.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.27864.m1	0.450223442
"binding"	GO:0005488	1	aten_0.1.m1.22545.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.16196.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.7909.m1	0.24260453
"binding"	GO:0005488	1	aten_0.1.m1.36337.m1	0.100615815
"binding"	GO:0005488	1	aten_0.1.m1.28117.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.21000.m1	0.40659765
"binding"	GO:0005488	1	aten_0.1.m1.19373.m1	0.755728152
"binding"	GO:0005488	1	aten_0.1.m1.33095.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.31139.m1	0.036160308
"binding"	GO:0005488	1	aten_0.1.m1.35201.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.18886.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.14776.m1	0.062343945
"binding"	GO:0005488	1	aten_0.1.m1.7269.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.15087.m1	0.089840922
"binding"	GO:0005488	1	aten_0.1.m1.22581.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.36629.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.16709.m1	0.027474616
"binding"	GO:0005488	1	aten_0.1.m1.15784.m1	0.101663651
"binding"	GO:0005488	1	aten_0.1.m1.3472.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.21309.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.4314.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.27545.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.28894.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.31138.m1	0.036160308
"binding"	GO:0005488	1	aten_0.1.m1.13283.m1	0.066385928
"binding"	GO:0005488	1	aten_0.1.m1.38290.m1	0.129373193
"binding"	GO:0005488	1	aten_0.1.m1.8941.m1	-0.000978447
"binding"	GO:0005488	1	aten_0.1.m1.12604.m1	-0.005848016
"binding"	GO:0005488	1	aten_0.1.m1.28592.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.4312.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.3732.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.34330.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.6374.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.36338.m1	0.100615815
"binding"	GO:0005488	1	aten_0.1.m1.14160.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.25204.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.24142.m1	0.508584128
"binding"	GO:0005488	1	aten_0.1.m1.8859.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.7200.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.12001.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.30321.m1	-0.288657483
"binding"	GO:0005488	1	aten_0.1.m1.28987.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.25817.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.2171.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.16223.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.11102.m1	0.170216217
"binding"	GO:0005488	1	aten_0.1.m1.7119.m1	0.425786892
"binding"	GO:0005488	1	aten_0.1.m1.2255.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.25818.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.24256.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.4195.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.22484.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.14533.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.3955.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.2871.m1	0.010493163
"binding"	GO:0005488	1	aten_0.1.m1.16215.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.13406.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.16830.m1	0.3857538
"binding"	GO:0005488	1	aten_0.1.m1.33110.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.15276.m1	0.202732304
"binding"	GO:0005488	1	aten_0.1.m1.30203.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.14962.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.1464.m1	0.01785929
"binding"	GO:0005488	1	aten_0.1.m1.13235.m1	0.049067047
"binding"	GO:0005488	1	aten_0.1.m1.28953.m1	0.461171372
"binding"	GO:0005488	1	aten_0.1.m1.22585.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.18469.m1	0.242753595
"binding"	GO:0005488	1	aten_0.1.m1.37917.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.22467.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.6153.m1	0.076828954
"binding"	GO:0005488	1	aten_0.1.m1.24774.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.1003.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.34955.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.3641.m1	0.114978923
"binding"	GO:0005488	1	aten_0.1.m1.13929.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.27989.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.20041.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.14660.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.37543.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.30847.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.5912.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.22874.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.4855.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.27227.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.8486.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.2169.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.18366.m1	2.083206992
"binding"	GO:0005488	1	aten_0.1.m1.27378.m1	-5.55E-17
"binding"	GO:0005488	1	aten_0.1.m1.13252.m1	0
"binding"	GO:0005488	1	aten_0.1.m1.13285.m1	0.066385928
"binding"	GO:0005488	1	aten_0.1.m1.8946.m1	-0.000978447
"GTPase activity"	GO:0003924	4	aten_0.1.m1.36661.m1	0
"GTPase activity"	GO:0003924	4	aten_0.1.m1.34853.m1	0
"ubiquitin-like protein transferase activity"	GO:0004842;GO:0019787	3	aten_0.1.m1.24872.m1	0
"ubiquitin-like protein transferase activity"	GO:0004842;GO:0019787	3	aten_0.1.m1.30132.m1	0
"ubiquitin-like protein transferase activity"	GO:0004842;GO:0019787	3	aten_0.1.m1.17765.m1	0.02594734
"ubiquitin-like protein transferase activity"	GO:0004842;GO:0019787	3	aten_0.1.m1.17752.m1	0.02594734
"ubiquitin-like protein transferase activity"	GO:0004842;GO:0019787	3	aten_0.1.m1.7877.m1	0.048015919
"ubiquitin-like protein transferase activity"	GO:0004842;GO:0019787	3	aten_0.1.m1.7195.m1	0
"integrin binding"	GO:0005178;GO:0044877;GO:0050839	2	aten_0.1.m1.13159.m1	0
"integrin binding"	GO:0005178;GO:0044877;GO:0050839	2	aten_0.1.m1.12604.m1	-0.005848016
"integrin binding"	GO:0005178;GO:0044877;GO:0050839	2	aten_0.1.m1.37917.m1	0
"integrin binding"	GO:0005178;GO:0044877;GO:0050839	2	aten_0.1.m1.27227.m1	0
"voltage-gated channel activity"	GO:0005244;GO:0022832	3	aten_0.1.m1.26537.m1	0.320642426
"voltage-gated channel activity"	GO:0005244;GO:0022832	3	aten_0.1.m1.13368.m1	0
"voltage-gated channel activity"	GO:0005244;GO:0022832	3	aten_0.1.m1.15280.m1	-0.021247911
"DNA binding"	GO:0003677	4	aten_0.1.m1.10101.m1	0.048805792
"DNA binding"	GO:0003677	4	aten_0.1.m1.12340.m1	0.202122756
"DNA binding"	GO:0003677	4	aten_0.1.m1.22545.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.33095.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.18886.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.16709.m1	0.027474616
"DNA binding"	GO:0003677	4	aten_0.1.m1.28592.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.34330.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.6374.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.8859.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.3955.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.16830.m1	0.3857538
"DNA binding"	GO:0003677	4	aten_0.1.m1.33110.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.14962.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.22467.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.1003.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.14660.m1	0
"DNA binding"	GO:0003677	4	aten_0.1.m1.27378.m1	-5.55E-17
"DNA binding"	GO:0003677	4	aten_0.1.m1.8946.m1	-0.000978447
"tRNA binding"	GO:0000049	3	aten_0.1.m1.24431.m1	0
"tRNA binding"	GO:0000049	3	aten_0.1.m1.31139.m1	0.036160308
"tRNA binding"	GO:0000049	3	aten_0.1.m1.4314.m1	0
"tRNA binding"	GO:0000049	3	aten_0.1.m1.31138.m1	0.036160308
"tRNA binding"	GO:0000049	3	aten_0.1.m1.11102.m1	0.170216217
